130 130
0 8.51694e-15 -1.144e-15 2.726e-15 0 -4.54269e-14 6.69125e-05 7.26177e-06 0 0 1 1.23863e-11 1.09247e-11 6.72665e-08 0 0 0 0.000822131 0 -1.15544e-10 0 0 0 0 0 0 0 7.18827e-05 0 0 -0.172794 0 0 0.0182456 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.111418 0 0 0 -0.0186851 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1.12758e-06 1.12758e-06 1.12758e-06 1.12758e-06 1.12758e-06 1.12743e-06 0.0220356 -0.000808752 -2.4606e-05 0.000102485 5.0441e-07 1 4.36987e-10 6.72665e-08 0 0 0 -0.0495021 0 -6.80951e-08 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
-5.6379e-08 -5.6379e-08 -5.6379e-08 -5.6379e-08 -5.63789e-08 -5.6379e-08 -1.46354e-07 4.17067e-05 1.2303e-06 0 0 -1.23863e-11 1 0 0 0 0 0.00417594 0 4.0166e-09 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
-5.07411e-07 -5.07411e-07 -5.07411e-07 -5.07411e-07 -5.07411e-07 -5.07338e-07 -0.0091348 0.000504751 1.10727e-05 -4.85457e-05 2.52205e-07 1.23863e-11 1.09247e-11 1 0 0 0 0.0374802 0 2.81029e-08 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6.08893e-07 6.08893e-07 6.08893e-07 6.08893e-07 6.08892e-07 6.0878e-07 0.0158523 -0.000473389 -1.32872e-05 7.55155e-05 2.26985e-07 2.45248e-10 2.16309e-10 -3.36333e-07 1 0 0 -0.0247516 0 -3.36998e-08 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
-5.6379e-08 -5.6379e-08 -5.6379e-08 -5.6379e-08 -5.63789e-08 -5.63709e-08 -0.00102241 5.52765e-05 1.2303e-06 -5.39396e-06 2.52205e-08 0 0 1.34533e-07 0 0 1 0.00407312 0 3.13539e-09 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
-2.04393e-09 1.43774e-07 -1.14481e-06 3.24268e-06 9.14862e-07 9.09531e-07 4.04581e-06 4.60627e-08 -2.20048e-09 1.42088e-08 2.5545e-10 1.57467e-13 1.38886e-13 4.66853e-10 1.52186e-11 7.40995e-14 1.93124e-09 1.00002 2.86321e-11 -1.77142e-13 0 0 0 0 0 0 0 0 0 0 0 0 -2.00702e-07 0 0 0 0 0 0 0 0 6.81792e-06 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3.41025e-06 0 0 0 0 2.78937e-06 0 0 0 0 2.17843e-06 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 6.69125e-05 7.26177e-06 0 0 2.52205e-08 1.23863e-11 1.09247e-11 6.72665e-08 0 0 0 0.000822131 1 -1.15544e-10 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.0187834 -1.32126 10.5206 -29.7996 -8.40741 -8.35842 -37.3426 -0.440931 0.020222 -0.130576 -0.00240875 -1.47715e-06 -1.30285e-06 -0.00445353 -0.000139857 -6.8096e-07 -0.0177478 -101.449 0 0.999994 0 0 0 0 0 0 -5.77173 0 0 0 0 -21.1696 1.84408 0 0 0 -43.2607 -3.64635 0 0 0 -62.6554 -14.3108 0 0 0 -71.8441 -25.3546 0 0 0 -68.5102 -31.7106 0 0 0 -55.4209 -31.3394 0 0 0 -29.0175 -25.5022 0 0 0 0 -18.274 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 -56538.4 0 0 0 0 -56114.8 0 0 0 0 -55679.5 0 0 0 0 -55232.9 0 0 0 0 -54775.5 0 0 0 0 -54307.4 0 0 0 0 -53828.6 0 0 0 0 -53339.9 0 0 0 0 -52841 0 0 0 0 -52332.7 0 0 0 0 -51814.9 0 0 0 0 -51287.8 0 0 0 0 -50752 0 0 0 0 -50207.6 0 0 0 0 -49654.8 0 0 0 0 -49094 0 0 0 0 -48525.5 0 0 0 0 -47949.3 0 0 0 0 -47365.9 0 0 0 0 -46775.5 0 0 0 0 -46178.4 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 -54498.8 0 0 0 0 -54087.2 0 0 0 0 -53664.1 0 0 0 0 -53229.8 0 0 0 0 -52784.8 0 0 0 0 -52328.9 0 0 0 0 -51862.8 0 0 0 0 -51386.4 0 0 0 0 -50900.4 0 0 0 0 -50404.8 0 0 0 0 -49899.8 0 0 0 0 -49385.6 0 0 0 0 -48861.5 0 0 0 0 -48336.6 0 0 0 0 -47784.1 0 0 0 0 -47200 0 0 0 0 -46717.9 0 0 0 0 -46409.7 0 0 0 0 -48883.1 0 0 0 0 -94803.4 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 -52460.6 0 0 0 0 -52074.4 0 0 0 0 -51663.3 0 0 0 0 -51241 0 0 0 0 -50808.1 0 0 0 0 -50364.7 0 0 0 0 -49910.6 0 0 0 0 -49443.7 0 0 0 0 -48828.1 0 0 0 0 -49508.1 0 0 0 0 -43888.4 0 0 0 0 -34492.6 0 0 0 0 -105156 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 -50458.4 0 0 0 0 -50070.6 0 0 0 0 -49671.4 0 0 0 0 -49261.2 0 0 0 0 -48840.2 0 0 0 0 -48408.7 0 0 0 0 -47966.8 0 0 0 0 -47514.7 0 0 0 0 -47053 0 0 0 0 -46581.8 0 0 0 0 -46101 0 0 0 0 -45611.2 0 0 0 0 -45112.6 0 0 0 0 -44605.4 0 0 0 0 -44090 0 0 0 0 -43566.4 0 0 0 0 -43035 0 0 0 0 -42496.1 0 0 0 0 -41949.7 0 0 0 0 -41396.2 0 0 0 0 -40835.9 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 -48446.2 0 0 0 0 -48070.2 0 0 0 0 -47682.8 0 0 0 0 -47284.4 0 0 0 0 -46875.4 0 0 0 0 -46455.6 0 0 0 0 -46025.4 0 0 0 0 -45585.4 0 0 0 0 -45135.3 0 0 0 0 -44675.7 0 0 0 0 -44206.8 0 0 0 0 -43728.7 0 0 0 0 -43241.8 0 0 0 0 -42746.3 0 0 0 0 -42242.6 0 0 0 0 -41730.4 0 0 0 0 -41210.4 0 0 0 0 -40683 0 0 0 0 -40147.8 0 0 0 0 -39605.7 0 0 0 0 -39056.4
3.62494e-16 -1.11448e-14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -2.47109e-17 0 9.25889e-24 0 0 0 0 0 1.74046 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 1.7333e-12 -1.88903e-12 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1.87319e-13 0 1.60246e-20 0 0 0 0 0 0 0.94207 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 2.47367e-12 -2.69016e-12 0 0 0 0 0 0 0 0 0 0 0 0 0 4.88866e-14 0 2.05748e-22 0 0 0 0 0 0 0 1.04909 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 1.12415e-14 -4.97786e-14 0 0 0 0 0 0 0 0 0 0 0 0 -3.04399e-16 0 3.79006e-23 0 0 0 0 0 0 0 0 1.15183 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 8.30179e-15 -5.38785e-14 0 0 0 0 0 0 0 0 0 0 0 -1.28689e-16 0 1.26503e-23 0 0 0 0 0 0 0 0 0 1.07003 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6.84626e-16 -2.07438e-14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -2.79085e-17 0 2.9675e-23 0 0 0 0 0 0 0 0 0 0 2.21556 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 2.67704e-09 -3.19181e-09 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -3.3199e-10 0 2.64015e-17 0 0 0 0 0 0 0 0 0 0 0 0.862197 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 4.26541e-08 -5.06218e-08 0 0 0 0 0 0 0 0 0 0 0 0 0 3.13951e-10 0 1.19249e-16 0 0 0 0 0 0 0 0 0 0 0 0 1.03915 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 2.39362e-14 -9.87808e-14 0 0 0 0 0 0 0 0 0 0 0 0 -4.00604e-16 0 8.87269e-23 0 0 0 0 0 0 0 0 0 0 0 0 0 1.23118 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 1.89274e-14 -1.06586e-13 0 0 0 0 0 0 0 0 0 0 0 -1.68621e-16 0 2.42864e-23 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.09935 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
8.68257e-16 -2.62405e-14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -3.12504e-17 0 5.48506e-23 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.36736 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 6.32825e-07 -8.3646e-07 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -9.12322e-08 0 5.62728e-15 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.808893 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0.00038885 -0.000510366 0 0 0 0 0 0 0 0 0 0 0 0 0 -3.24413e-06 0 2.09731e-12 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.00692 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 3.25834e-14 -1.326e-13 0 0 0 0 0 0 0 0 0 0 0 0 -4.8124e-16 0 1.50307e-22 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.25201 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 2.60058e-14 -1.42018e-13 0 0 0 0 0 0 0 0 0 0 0 -1.9767e-16 0 3.65434e-23 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.10865 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
8.82948e-16 -2.67359e-14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -3.49479e-17 0 7.37233e-23 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.23984 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 3.10792e-06 -4.5648e-06 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -5.19145e-07 0 1.68193e-14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.794851 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
