147 147
0 -2.61752e+06 -74786.4 0 0 0 0 0 -125641 -74786.3 2.61752e+06 502564 -0.109375 0.0546875 -125641 74786.3 -2.61752e+06 0 0 0 0 0 0 0 0 0 0 0 0 -0.000244141 74786.4 74786.3 -125641 2.61752e+06 -74786.2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 2.88461e+07 9.61538e+06 0 0 0 0 0 74786.3 1.92308e+06 5.76923e+06 -0.109375 1.5e+08 1.28205e+06 -74786.3 1.92308e+06 5.76923e+06 0 0 0 0 0 0 0 0 0 0 0 0 -74786.3 9.61538e+06 -1.21795e+07 -2.61752e+06 2.88461e+07 5.76923e+06 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 5.76923e+06 -1.21795e+07 0 0 0 0 0 -2.61752e+06 5.76923e+06 2.88461e+07 0.0546875 1.28205e+06 1.5e+08 2.61752e+06 5.76923e+06 2.88461e+07 0 0 0 0 0 0 0 0 0 0 0 0 -74786.4 -1.21795e+07 9.61538e+06 74786.3 5.76923e+06 1.92308e+06 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 -2.61752e+06 -74786.3 0 0 0 0 0 0 0 -125641 -74786.3 2.61752e+06 502564 0.148438 -0.117188 -125641 74786.3 -2.61752e+06 0 0 0 0 0 0 0 0 0 0 0 0 -0.000366211 74786.4 74786.2 -125641 2.61752e+06 -74786.3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 2.88461e+07 9.61538e+06 0 0 0 0 0 0 0 74786.3 1.92308e+06 5.76923e+06 0.148438 1.5e+08 1.28205e+06 -74786.3 1.92308e+06 5.76923e+06 0 0 0 0 0 0 0 0 0 0 0 0 -74786.2 9.61538e+06 -1.21795e+07 -2.61752e+06 2.88462e+07 5.76923e+06 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 5.76923e+06 -1.21795e+07 0 0 0 0 0 0 0 -2.61752e+06 5.76923e+06 2.88461e+07 -0.117188 1.28205e+06 1.5e+08 2.61752e+06 5.76923e+06 2.88461e+07 0 0 0 0 0 0 0 0 0 0 0 0 -74786.4 -1.21795e+07 9.61538e+06 74786.4 5.76923e+06 1.92308e+06 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 -2.61752e+06 -74786.4 0 0 0 0 0 0 0 0 0 -125641 -74786.3 2.61752e+06 502564 -0.132812 0.171875 -125641 74786.3 -2.61752e+06 0 0 0 0 0 0 0 0 0 0 0 0 0.000488281 74786.3 74786.3 -125641 2.61752e+06 -74786.2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 2.88461e+07 9.61538e+06 0 0 0 0 0 0 0 0 0 74786.3 1.92308e+06 5.76923e+06 -0.132812 1.5e+08 1.28205e+06 -74786.4 1.92308e+06 5.76923e+06 0 0 0 0 0 0 0 0 0 0 0 0 -74786.2 9.61538e+06 -1.21795e+07 -2.61752e+06 2.88461e+07 5.76923e+06 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 5.76923e+06 -1.21795e+07 0 0 0 0 0 0 0 0 0 -2.61752e+06 5.76923e+06 2.88461e+07 0.171875 1.28205e+06 1.5e+08 2.61752e+06 5.76923e+06 2.88461e+07 0 0 0 0 0 0 0 0 0 0 0 0 -74786.4 -1.21795e+07 9.61538e+06 74786.4 5.76923e+06 1.92308e+06 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 -2.61752e+06 -74786.3 0 0 0 0 0 0 0 0 0 0 0 -125641 -74786.4 2.61752e+06 502564 0.320312 -0.6875 -125641 74786.4 -2.61752e+06 0 0 0 0 0 0 0 0 0 0 0 0 -0.00012207 74786.4 74786.2 -125641 2.61752e+06 -74786.4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 2.88462e+07 9.61538e+06 0 0 0 0 0 0 0 0 0 0 0 74786.3 1.92308e+06 5.76923e+06 0.320312 1.5e+08 1.28205e+06 -74786.3 1.92308e+06 5.76923e+06 0 0 0 0 0 0 0 0 0 0 0 0 -74786.2 9.61538e+06 -1.21795e+07 -2.61752e+06 2.88462e+07 5.76923e+06 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 5.76923e+06 -1.21795e+07 0 0 0 0 0 0 0 0 0 0 0 -2.61752e+06 5.76923e+06 2.88461e+07 -0.6875 1.28205e+06 1.5e+08 2.61752e+06 5.76923e+06 2.88462e+07 0 0 0 0 0 0 0 0 0 0 0 0 -74786.4 -1.21795e+07 9.61538e+06 74786.3 5.76923e+06 1.92308e+06 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 -2.61752e+06 -74786.3 0 0 0 0 0 0 0 0 0 0 0 0 0 -125641 -74786.3 2.61752e+06 502564 0.414062 0.0859375 -125641 74786.4 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000366211 74786.3 74786.4 -125641 2.61752e+06 -74786.4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 2.88462e+07 9.61538e+06 0 0 0 0 0 0 0 0 0 0 0 0 0 74786.4 1.92308e+06 5.76923e+06 0.414062 1.5e+08 1.28205e+06 -74786.3 1.92308e+06 0 0 0 0 0 0 0 0 0 0 0 0 0 -74786.3 9.61539e+06 -1.21795e+07 -2.61752e+06 2.88462e+07 5.76923e+06 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 5.76923e+06 -1.21795e+07 0 0 0 0 0 0 0 0 0 0 0 0 0 -2.61752e+06 5.76923e+06 2.88462e+07 0.0859375 1.28205e+06 1.5e+08 2.61752e+06 5.76923e+06 0 0 0 0 0 0 0 0 0 0 0 0 0 -74786.4 -1.21795e+07 9.61539e+06 74786.4 5.76923e+06 1.92308e+06 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 -1.5406e+06 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -125641 -74786.3 2.61752e+06 251282 463676 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000366211 74786.3 74786.4 -62820.5 1.07692e+06 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 1.44231e+07 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 74786.4 1.92308e+06 5.76923e+06 463676 7.5e+07 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -74786.3 9.61539e+06 -1.21795e+07 -1.5406e+06 1.44231e+07 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 961538 74786.3 -1.21795e+07 9.61538e+06 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 7.5e+07 2.61752e+06 5.76923e+06 2.88461e+07 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 961538 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 -125641 -2.61752e+06 74786.3 -0.000244141 -74786.3 -74786.4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.61752e+06 502564 -0.109375 0.0546875 -125641 74786.2 -2.61752e+06 0 0 0 0 0 0 0 0 0 0 0 0 0 0 74786.3 -125641 2.61752e+06 -74786.3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 2.61752e+06 2.88461e+07 5.76923e+06 74786.4 9.61538e+06 -1.21795e+07 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5.76923e+06 -0.109375 1.5e+08 1.28205e+06 -74786.3 1.92308e+06 5.76923e+06 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1.21795e+07 -2.61752e+06 2.88461e+07 5.76923e+06 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 -74786.3 5.76923e+06 1.92308e+06 74786.3 -1.21795e+07 9.61538e+06 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.88461e+07 0.0546875 1.28205e+06 1.5e+08 2.61752e+06 5.76923e+06 2.88461e+07 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9.61538e+06 74786.3 5.76923e+06 1.92308e+06 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 -125641 -2.61752e+06 74786.3 -0.000366211 -74786.2 -74786.4 0 0 0 0 0 0 0 0 0 0 0 0 -125641 -74786.3 2.61752e+06 502564 0.242188 -0.382812 -125641 74786.4 -2.61752e+06 0 0 0 0 0 0 0 0 0 0 0 0 -0.000488281 74786.3 74786.3 -125641 2.61752e+06 -74786.4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 2.61752e+06 2.88461e+07 5.76923e+06 74786.4 9.61538e+06 -1.21795e+07 0 0 0 0 0 0 0 0 0 0 0 0 74786.2 1.92308e+06 5.76923e+06 0.242188 1.5e+08 1.28205e+06 -74786.3 1.92308e+06 5.76923e+06 0 0 0 0 0 0 0 0 0 0 0 0 -74786.2 9.61538e+06 -1.21795e+07 -2.61752e+06 2.88462e+07 5.76923e+06 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 -74786.2 5.76923e+06 1.92308e+06 74786.2 -1.21795e+07 9.61538e+06 0 0 0 0 0 0 0 0 0 0 0 0 -2.61752e+06 5.76923e+06 2.88461e+07 -0.382812 1.28205e+06 1.5e+08 2.61752e+06 5.76923e+06 2.88462e+07 0 0 0 0 0 0 0 0 0 0 0 0 -74786.4 -1.21795e+07 9.61538e+06 74786.3 5.76923e+06 1.92308e+06 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 -125641 -2.61752e+06 74786.4 0.000488281 -74786.2 -74786.4 0 0 0 0 0 0 0 0 0 0 0 0 -125641 -74786.3 2.61752e+06 502564 -0.0234375 0.34375 -125641 74786.2 -2.61752e+06 0 0 0 0 0 0 0 0 0 0 0 0 0.000244141 74786.3 74786.3 -125641 2.61752e+06 -74786.3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.61752e+06 2.88462e+07 5.76923e+06 74786.3 9.61538e+06 -1.21795e+07 0 0 0 0 0 0 0 0 0 0 0 0 74786.4 1.92308e+06 5.76923e+06 -0.0234375 1.5e+08 1.28205e+06 -74786.3 1.92308e+06 5.76923e+06 0 0 0 0 0 0 0 0 0 0 0 0 -74786.3 9.61538e+06 -1.21795e+07 -2.61752e+06 2.88461e+07 5.76923e+06 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 -74786.3 5.76923e+06 1.92308e+06 74786.3 -1.21795e+07 9.61538e+06 0 0 0 0 0 0 0 0 0 0 0 0 -2.61752e+06 5.76923e+06 2.88462e+07 0.34375 1.28205e+06 1.5e+08 2.61752e+06 5.76923e+06 2.88461e+07 0 0 0 0 0 0 0 0 0 0 0 0 -74786.3 -1.21795e+07 9.61538e+06 74786.4 5.76923e+06 1.92308e+06 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
